id,followers,username,last_time,Hop
348639734,244,BeeRevoL,3808,1
2347263827,95,Ahmad_Rufaei,3808,1
1460382765698932739,100,NuhuBuks14,667808,1
1481328619851075594,16,Monyebod2Tebogo,3808,1
1018964874179670016,19,kkeyahk,3808,1
1185311022258651136,30,kaylrslovechild,3808,1
453853604,1461,TheSoldierV,3808,1
952675636518313984,16,1237adi,3808,1
513451396,320,AJaneyaBrown,3808,1
807045973,202,__Codess,667808,1
409218237,342,KaylaaWhiteside,36620,1
556853207,80,Lundgren_96,3808,1
581124102,1952,Quame_July,667808,2
1489045211254767620,55,Holler_boy06,3808,0
1362697783078252545,2671,Isah_Ridwaan,667808,2
986393911529803783,197,MMendez094,85659,2
993957854963957765,5,Cristia93861269,3808,0
1587252313965694978,4,_codehh,3808,0
1150698365543440385,269,HenrryJr99,3808,1
1007152005528223744,195,erxkaszn,3808,1
747477244352827393,410,3izoOzvher,3808,1
2891043384,384,SumanxSays,103164,1
1702505960,127,LoganBoese1,3808,1
842368153900462083,382,sanizzllle,667808,2
1034472358260559878,294,danielcbruh,3808,2
1394655803471183872,14,madd35602305,3808,1
913482001,500,arianaalara,43496,1
1167149345537441799,20,123_licker,3808,0
1023308983677997056,39,mapepuko,3808,2
1506269695317614594,22,Siyanda74588048,3880,0
1276224253,133,hannahepaul,3880,1
173222606,224,antar__ali,3880,2
317383742,59,_LiyahM3,3880,1
965254407360208896,227,kc_htx1,3880,1
1540809374381342720,105,19_ninety8,3880,1
974924328,91,Ale301_,3880,1
1578656623286951936,9,ThapeloModiba5,3880,1
1654447238,1118,divinelittleci,667808,2
1015012056985030657,762,ghostintati,3880,1
350984359,9566,_sweetcream,667808,2
1472479584113278976,179,internetcriticc,667808,2
1146260511647866880,25,JRod8088,3880,1
1120088651944349697,138,tyus_monroe,3880,2
203581341,2391,glencocoxox,667808,2
1047092025198178304,61,EjonMp,3880,1
3333480922,768,livingstonway,667808,1
55461210,1368,theeloglow,667808,1
763112422747942913,404,yourlonlystar,667808,1
2591011305,862,lysenicollette,92510,2
4839609858,376,shutu9fuck,3880,1
1625180088550539265,6,bhtyCN,3880,1
2826381521,208,tate_killeen,667808,0
1367379918854647808,29,chaoticmooonn,3880,2
1631553366961651712,6,Glasspuppy_dnm,3951,1
708047569952251904,102,Pro_Childish,44002,1
810890380346527745,317,makaylacamillee,667808,1
764539396536360961,351,orionthress1,3951,1
602511929,19,BrandonBuui,3951,0
1089357942263042048,74,tonjaminity,3951,1
228901479,61,DANvsMONDAYS,3951,1
455054581,179,GaboAAF,79169,1
2880132263,202,LandonEdwards08,3951,1
1874176370,1033,baabybina,3951,1
1159491914988756992,76,Iamedinho26,667808,1
1539286677939580929,114,aslisimran,3951,2
1531326852,322,raulbanuelos0,241916,1
886155512504619009,1159,Thabi_031,3951,1
701731851,1368,iamTylerRice,667808,1
980843923580088320,2386,B33N3ST,667808,2
714830668933513216,57,iamHoyshi,3951,1
97945951,860,EchelonIsBack,566166,1
944270536024129536,709,KasondeVexed,667808,1
1289368544648585216,35,SlateSlova,3951,0
1568127911642677249,0,Q34126654,3951,1
1206681842407157765,5,tikiiiiiihut,3951,1
4545331816,1064,therealmardior,4023,1
955507791480918016,361,Esethu_S_A_M,26310,1
1099763582730788864,211,aj_tadlock,667808,1
1048003563723489280,191,JaymeFortune,667808,1
2728715152,1129,kadenceariana,667808,1
185233445,157,Pumsie94,351544,1
1175111092042903552,23,onlymona1isa,4023,1
1270344903709593601,33,baloyi_kaya,4023,2
745450995077906433,35,HadessGG,4023,1
959355253929005056,764,tibosimelane,667808,1
1335654524,205,cooperjhardy,4023,1
850478574373134336,385,Thuba_Genzo2,667808,3
1148282033837355008,266,jnr_bako,17461,1
1295993357026701312,250,yourfavcoyote,4023,2
1596200080066940928,6,AndileJ55909469,4023,0
4645401635,316,eeanajala,37345,3
1530700771154706433,40,harzino312,4023,0
803012968908783617,572,ladice15,77585,1
532655734,706,ANNA_LOUIZE,4023,2
4172678314,145,cagethelion,667808,3
195644912,66,chinoman55,4023,1
363123593,433,hannahrosekrans,4023,1
147014192,1019,mikeyajanee,94732,1
2937821501,580,570dx,667808,1
544713775,228,JaimeCameroon,4023,2
1484408795283533827,59,coolboi_real,4023,1
16584838,160,whoadisan,4023,1
1419423182,41,sj0603071,4023,1
1200289469573677057,89,tolentinoxemily,225154,1
1491914044692914182,2173,UnwantedNiqqv,667808,1
999102239963660288,34,uhhhhhh_hi,4023,1
3305692614,307,CamaxtliT,4023,1
412538077,1086,Trygaa,667808,1
1539735906525057031,7,Tre67777892,4095,0
985644177567469568,213,nvmbrxii,4095,1
4666211594,453,JayWilliam75,4095,1
345477044,1566,STUUPERMVN,667808,2
1858803211,67,DavidTurcios98,4095,1
4225170694,223,VibraniumWig,4095,1
1003879421261033472,123,Jayyyyyyyyyyy7,4095,1
1281575503065841665,5,meeet_patil,4095,1
1217204849135230976,164,Highboy_Dino,667808,3
1577336672404082696,9,getsugavil,4095,1
1062813024094994432,122,Mariangelopez_,4095,1
238861692,857,Brizzuhl,667808,1
2477375429,171,alex23151106,4095,1
1390044312675786766,1,NyakalloMasole,4095,0
2320784434,309,_courtmcmanus,4095,1
1341713470815956992,39,justayomide,4095,3
2542626643,215,_un8pologetic,4095,1
1153105588131442688,88,heterophob1c,4095,2
2400161986,33,ItsKnottBrian,35245,0
1292698174088335360,215,qtlunz,667808,3
175715194,462,oluwadamola,667808,1
1515307746148638720,7,Mabasotshepiiey,4095,1
3241134085,1093,brendenvpaImer,667808,1
955799787483344897,2558,themainactivist,667808,2
1488379979482251266,1,FrostbiteK05,4095,2
1529104822242271232,327,Mphoso_Piccaso,667808,1
285339659,162,AbeYesgat,4095,1
4113993454,4114,abdulfatah656,667808,2
3642357552,730,tangieeee_t,223909,1
971179064,916,nadyuhz,238665,1
1380211907802505216,160,jujuangeleii,667808,2
1627702486256549890,23,princekiddie,123025,1
1145201413817098240,49,xcnyii,4167,1
1595974659924791297,62,KakaJr123,4167,0
1383866238581895173,379,Bongani58502855,667808,1
1356307397606854662,83,iconbardii,667808,1
3888656423,1154,VuyolwethuMbesi,667808,1
1876014714,241,Royal_Influence,4167,1
1565152695442456576,1,JayColeny30,4167,0
1523255798985547776,7,Tsakani_12129,4167,1
4821184775,263,AliciaDsts,4167,2
1281813627750756352,165,sinzunot,4167,0
900818708242853888,1874,Minajesty_eesha,667808,2
877965757,344,connie__twt,4167,1
1569272491989680128,60,officialkehv,4167,2
3190096477,320,jayvon_beckham,86775,1
2378062700,325,destinypierce11,4167,1
818355633359421441,119,6shayne9,4167,0
1228590374517649408,408,Lynn79596128,4167,1
712751148,873,LinchpinMusic_,667808,1
915262098359365632,1086,metzly_aceves,228949,1
1356424464569827328,3398,elijahmochoa,667808,2
1569929248072245249,29,chuenejuice,4167,1
916021099430805504,978,dimscum,49056,2
2542593421,324,bykobeking,667808,0
915652206279499776,1874,Ayee_tera,4167,1
1386717838623354882,4,lotusxmind,4167,1
1613541001297018880,117,badpinkyswagg,667808,3
382908474,3763,SLVYZUS,667808,1
334127477,437,allof_alex,667808,2
976457732764168192,117,Mabura_Bhuda,4167,1
3016338125,132,JuanATrujillo_,4167,2
1286196827474329601,77,lilTyyyyyyy,4167,1
1175285887451766785,237,saylanae1,4167,1
1117968822781337602,5112,Wilson_TrendiT,667808,1
391253740,2025,ClintonIzzy,667808,1
927925111323230208,1039,SphesihleGumed,4167,1
800829707835019264,467,CeceNyaan,4167,1
235495315,205,stone_mushavhi,4238,1
1493885921611038728,25,LOAWOLFS,4238,0
3326152468,158,RyanPalm3,30487,1
1380773015416410114,49,Mashitoa1,4238,1
305711228,1692,DosesofCynae,485947,2
1304011038426304513,110,Maichitter1,80335,0
478819503,207,MorganaGeminI,667808,1
3325777615,817,_Chapter9_,122873,1
1148925495750418439,87,LjayMayezeni,4238,1
4710465446,578,m_morales5,4238,1
975080891356778499,244,G59MAYA,4238,1
2355537987,488,_theboycal_,4238,1
1109441347977732097,157,ghost_twitr,667808,0
1206416685613404167,140,Perceptivethou1,4238,1
885885762914463744,1196,spicygrandmaa,148169,2
328234696,1128,_osnapitzjess,4238,1
1067497275197440001,7,yeeeeermrt,4238,1
1260769708116185091,80,torijanelle_,4238,2
732944293640425472,332,simangele_angel,667808,1
840170558604136449,20,80k_atk,4238,1
1412871354093875204,0,smichaotang,4238,0
260345339,2725,samknight____,4238,1
923223423953833985,288,Bloom_s26,4238,1
1634777762,406,_joohhhnn,76723,2
1117590325944561666,247,SMBXKSO,667808,2
138991043,43,PhilipFour,4238,1
4871593417,39,AudreLordeGay,4238,2
1038204934938927104,139,justinjohansen0,53605,1
1218971848844742656,361,Roland_cmg99,667808,3
552702430,711,CodyNiko,235871,2
275840268,38,AK_AL907,4310,1
4247807715,456,Braided_Tomboy,4310,1
247331584,1534,Akendsss,667808,2
769161418042204161,190,tsepowill3,667808,1
1563778884,2566,vindellss,667808,2
1280503397024706561,21,sweetlaura0,4310,1
1639054552828633089,2,Tiisets57364945,4310,2
3169751017,38,javan0128,4310,1
1574009471361290242,115,drayl_1,4310,0
4899132748,245,jengray97,4310,1
1212806033703231488,796,AndrewsKonadu2,4310,1
861900556306141186,1583,Biggyalthingzzz,4310,1
1299817907271204870,11,thabestasseater,4310,2
1082944174591225856,1644,99probs_and_1,667808,1
2817271842,259,adriontreed,4310,2
1526125891318947840,6,colossal_jimmy,4310,0
714606191717060613,1034,cristze7,667808,1
3359978913,657,deadcrsh,4310,2
1555098068596523010,365,ClavelSue,667808,1
1473426835220348935,94,kendrick_mkhize,667808,2
164748910,535,itsmechig,4310,1
1455219392048992256,5,unique_abebe,4382,0
1145472715605893120,12,Uniquevg,4382,1
168261297,1823,kr4_,667808,2
1110487372603551744,570,KamogeloPain,4382,1
957686273837338629,713,SA__Rifa,667808,3
210684883,796,_doncru_,667808,2
2496014553,119,jon_morales9,15950,1
1435756290177896450,6736,_melayela_,667808,2
2393325650,270,_briannaflores_,4382,1
1307309241179557894,5,perriercitron4,4382,1
1437903365892157442,177,vickysatorius_,667808,1
1344245012,759,SirNolo_,4382,1
3227593415,333,yungndiki013,4382,1
721443581475627008,3006,tebogmooka,667808,1
1077493506514403328,435,trevorgalapate,566986,0
882811620266721280,644,Penelop_eee,667808,3
1195288936643530752,421,bambiefilms,667808,1
1553495862,3544,_Dibetso_,667808,1
971808513251983360,49,kendra_moraless,4382,1
968440663812530176,212,msntokozo_m,4382,1
2952903596,100,xo_dalys,4382,2
1178260877360926720,103,Minant10,667808,0
1674848622,381,Loretta_Rubio,4382,1
796147784529354752,154,esteban_rod4,4382,1
196439529,474,RalphGallo_,4382,0
975746735191613440,136,chobayo_xx,4382,1
773615836791726080,94,starflier33,4382,2
1096999896408719360,137,Z_Nation31,4382,3
266324246,157,audrey_dimples_,4382,1
1204743797793406976,294,ZKeke101,4382,1
2259874645,112,varimaddox,4382,1
1271498345035546625,9,2high4thishit,4454,2
1333572616175673344,43,csp270wyatt,4454,2
407100496,1091,Lookonday26,667808,1
2418382914,650,burlynp,4454,1
1165077897243234314,8744,IWANTPORTER,79611,1
455525235,84,SamuraiHunt,4454,1
1215274923519815682,25,theemmanuel__,4454,1
1173310748,250,RenelleRush,4454,1
1211749044130697216,111,AfroBlueSoul94,241704,1
778009732011397120,67,ConfidenceM3,4454,1
535213219,1682,RF_Bender,667808,1
1018745983,376,Cinthyaaaa12,4454,1
2281583517,224,innerpeacepo,4454,2
524832381,198,jk_salbino,4454,1
3087476727,1155,ilovemytrapsoul,487071,1
862694289863659520,374,dakidanthony,4454,1
323373646,1589,tristenjoy,515932,1
964768468091457536,486,OXYMORON_539,121319,1
967669028155199489,0,SolaceExcursion,4454,0
987356353558667264,2261,starchy00,667808,1
1211818799000801280,59,surprisetaylorr,4454,2
3378431758,210,evanmalaney,4454,0
1366394614265966592,199,thekelvincelis,4454,1
1563273941442932736,4,NickiBeyRiri1,4454,0
1084330471612309507,294,kaiitttttt,4454,1
3299217655,101,EanMcgilvery,4454,2
473475536,999,notyezir,667808,2
260557823,1129,VinoATL,4454,1
19326185,357,_OHjoyyy,4525,1
1417787853891833861,360,FLANITY_RTD,667808,2
931461844618932224,1582,smithsalim_,667808,2
2148933106,700,leezuhs,667808,2
1414421783403499524,1906,FLY_BURNING_MAN,25087,1
1556279323358806018,166,Elroiscoot,4525,1
1042964083,2699,youknowkoki,667808,1
343110381,218,rosearianny,28326,1
1494093809306816518,11,ROBREALWORLD,4525,1
1502856074554068993,13,halev777,4525,2
3627015915,193,raysharah_,4525,1
2878500401,44,OgbanJoel,4525,0
716724604861943813,1715,1sdsportsfan169,36299,2
984318728430120961,264,reneilwepilane,667808,1
1143281026933952512,503,jjaeintuentii,667808,1
311157077,806,CarelesD,4525,2
117279191,101,heatherlyneys,4525,1
1239967789533638656,163,tattlethetale4,4525,0
1340867733236441088,56,DeeUnknown1,4525,1
780605300,465,MajedAbbas24,4525,1
994320143516930048,556,__justtweetit,667808,1
949790120093233152,70,musafurious,4525,1
1042896351137329152,58,sean_harris16,667808,1
1193971191624519680,54,uhdexterrrr,4525,1
1488813146932494341,9,Pido87867189,4525,1
2458689676,159,unitatox,4525,1
954181776490008577,102,asilfully,4525,1
1011952509043146753,59,Tjacobb05,4525,1
1157846740160172032,42,diegoR_0,4525,1
28450632,502,ahnyjahbradley,4525,3
3090956546,545,c__los23,65378,1
998791717,314,tiaralynch3,4525,1
860786444,383,jpizarro_97,4525,1
230323502,334,_kachye,4525,1
995979010235486208,13,dylan97_p,4597,1
1574142915592470530,1885,FairyInTheWild,21129,1
2228654990,83,imisskobe08,4597,1
1544882084929585152,90,Tompell147,4597,0
1716663410,439,KeyLuckii,667808,1
2578809418,168,Chloemickelsen,4597,1
1499164983392817154,353,soulprism_,667808,2
1450512129287725056,6,FrostySnowWoman,4597,1
1219666223442558977,21,ch4ndl3r_p0e,25158,1
428677141,281,saliyah_itoka,4597,1
1096552632779300864,89,emmachacon16,4597,2
3244389320,1630,kiwiiscribbler,667808,1
1678530636,415,sley_kdot,667808,1
1353797291224793090,65,cxrterr__,4597,0
279264551,4,mikey__2sticks,4597,1
792558805976489984,74,newkg17,4597,1
314699876,213,jakegwolford,4597,1
1242528172048072705,850,youngDavinci_,667808,1
296878805,571,Kai_tie_,4597,1
1176913331346694146,172,Goitsemodimo777,667808,1
1250168995258478594,170,siyabongax10,667808,3
1469662531421675527,1,Nonteth24633831,4597,1
463516608,837,treilogy,667808,1
1381429764750254084,109,alienn1224,4597,1
900885218105724928,2817,ralazha_,667808,1
1048499707058769920,1647,busayo_joan,667808,1
108417443,809,tosinluf,5243,2
1483561861991714816,140,ShileiBL,4669,2
978646264857419778,158,KaneCullen2,4669,1
783471280913645568,67,Azai47,4669,1
1266541146999848961,54,PrincePoundcake,4669,1
992181362,641,Klumeniti,667808,1
866266523236786176,32,lyrics20000,4669,0
222117673,692,Papie_Akebet,667808,1
838629039141240832,466,babyyvictxria,4669,1
1242575011,1711,Crown_Me_HOV,667808,1
1528157775729250304,0,stealmywife,4669,0
1473234164694540292,20,Jus_Incarnated,4669,3
1172678802897604608,657,laniyamaguchi,4669,2
1562218064023658497,7,Cloveraci,4669,0
1044042290661150720,70,ytmarissa94,4669,1
1180701048740159489,173,Kiddus2,667808,1
1402724741333520390,44659,kanyestreams1,667808,2
2216774304,474,_MCHendrix,667808,2
1518873751466692608,713,KingEmm93409352,4669,0
1435257965439819777,9,AndrewN41742236,4669,2
717448299100266496,1537,kingmvney,99632,1
1098188875330215941,2233,Muthonzzz,667808,2
951734592809193472,300,Roman_Smallz,4669,1
787407508285509632,363,Silent_Tony9,667808,2
809416686860279808,249,EZZERINA,4669,1
577736535,340,iimking_,16526,2
1063180756632133634,23,MJ_The_Engineer,4741,1
2831587678,802,Jayredon,4741,1
754694244888092672,8,NoahBuchsbaum,4741,1
2479270610,65,gabereyes2121,4741,1
3007990771,102,Justin_Pascua,4741,0
883706240450342912,109,nooboobs_,229738,1
1392469420002496521,273,Lehloho20228485,126988,2
483103926,542,kalahkell,4741,1
546617608,1062,Lebramdro,667808,1
999789913766703105,200,WhosTKendrick,4741,1
1558225590188220417,87,ZinhleZ56500508,4741,0
1520577403420094465,194,SBumboclauius,667808,1
858830212682874880,40,EthanKulinski,4741,1
3871599017,843,Lekgolo_Jr,66317,1
1502881249815371777,256,sakyrathestar,4741,0
907222347467411456,2390,NyamburaK_,667808,1
955456865818771456,357,Cambry_09,4741,0
1594805796017152021,253,_Ty__Ty__,667808,3
1229087046762823683,76,bbygirllety,4741,1
1152461993296556032,37,gnzv_d,4741,1
759429182829068290,1033,TshehloKibiti,667808,2
1475985431850205184,57,Ikaymharli,4741,0
360724165,2405,HollidayInk,4741,0
2880592738,2735,inThrill,667808,2
1022306427908575233,89,ClarkeProphete,4741,1
345707865,1268,xoxojasmynee,667808,3
864241391802740738,37,AShotOfBliss,4741,1
3400935664,476,ahart694,667808,1
871471329110654976,136,UndecisiveMovin,4741,0
2567768220,500,jeenniifferv,4812,1
2474702948,1329,LILcoriiii_,667808,1
994561739780968450,49,Clinton_natee,4812,1
183520396,286,origelyenifer,4812,1
385673142,614,TCAL__OG,667808,2
1256915549885349894,51,gZGjAYTMDEMcUrY,4812,2
1006782018997424130,159,wamberrr5,4812,1
2780453226,522,FredEmma02,667808,1
1245435545578340353,117,heythatsindie,4812,1
1513063127943991296,2,yosoymijo,4812,1
3243898461,744,moeti_yk,667808,1
1481710917763182598,0,Anam_P3,4812,1
896322640788377604,55,ElisaM___,4812,1
3011538610,133,daehendrix_,4812,2
36172638,380,_meechie_meech_,46673,1
535774247,729,zulema_victoria,124275,1
4487911458,66,smok3y_950,4812,1
1041945424557297664,388,yv6tte,39229,2
772593237794156544,140,Smiley_0802,4812,1
1439278486179532806,181,Nk66855385,4812,1
1167143367517585410,1109,real_hildax,667808,1
1120697196,227,yeseniaafloress,4812,1
1120077916652568576,117,musicialtravel,4812,1
1155622771948318721,118,genesis_donis,4812,0
862129520941387781,213,liyah_chavis,4812,0
1426386980024188928,5,Cj9168,4812,2
4043274132,23,b_skeletor00,4812,0
1515164087017263105,3,FisayoCribs,4812,0
975446042467536896,45,VladimirLenin85,667808,0
1443096174,733,Ohnobrookewut,4812,2
2595174341,28,OtotheSO,4812,0
2275562685,317,Kevinakoriam,667808,1
1253405793745014784,17,emaerios,4884,1
276339899,748,DuckyyLynn,667808,1
1162545946900742144,190,AnimationGlobe,4884,1
1636050722109243401,7,Dakar9632568422,4884,0
1295499092659970048,59,sphynx_eastwood,4884,0
757909544,1176,rebecca_ovoxo,667808,1
881501108178485249,81,Sandile76334186,4884,0
1608431581521186818,38,TshimolloBonga5,4884,1
1077643512357769216,169,NoahMace8,4884,1
1069194780905795584,300,omalcmon,667808,1
2663582184,470,pjboogard,4884,1
1481561552226504704,568,balogun_onome,92966,1
984422065796247552,140,TheRealFettago1,667808,1
739604528702492673,227,MarcouxDraeson,4884,1
1478348870711189506,2,pr0wessss,4884,0
297693598,1187,isababex,4884,1
2535520105,180,erinkimbrielle,4884,1
1334692755407319043,80,TheLivelySon,4884,1
4343469622,109,goncarodrigues,667808,1
1697455652,374,iamGrahamATE,4884,1
179774560,5654,GodBless_Eli,667808,1
221285129,130,_ClaudioXII,4884,1
386563817,503,sannjanaaganesh,4884,2
3231234098,149,Boosky1445,4884,2
718241672744800257,3263,DevinJScott,667808,1
1413026048061714433,35,_Vwandu,4884,0
1373696804588560386,5584,ItmustbeLew,667808,1
1367992319400624129,977,nastyassnixk,667808,2
1282913813847855104,96,Ebonykaikai9,4884,2
1449192111081984001,16,NagatoP18095241,4884,1
2746927230,1432,JazzAsiroh,667808,2
4898479731,578,m_floki,667808,1
167511234,429,tkizzle96,4956,1
1535162458825949185,428,juanwilliams936,4956,0
125520393,267,aichmachine,4956,1
1130003245,1337,SweetInnggg,667808,1
908036681730805760,1094,_tebelloo,4956,4
2944663354,3,KillianL1,4956,1
716844529194819584,59,MobGxp,667808,2
871187592754020352,195,jadoo_7,4956,2
242329522,1453,Jeyon1,667808,3
3151913934,37,messyliptontea,4956,1
2260661268,125,tay6xo,4956,1
4837763472,22,HylandJared,4956,1
422116115,849,Keviie_,127994,2
754731825654665216,434,roddyism,74405,1
759810702185869312,1262,TayJamelle,667808,3
1466359939941732353,115,newton_wilfred1,4956,0
1030666401793695744,159,jjjuunniioorrr,4956,1
618466879,1288,CoyOverton_,667808,3
467846112,267,headhvnchoo,5028,2
1186662819636432897,32,ugly_boy258,5028,0
2346235155,552,SotaJohns,5028,1
1282817788575350785,10037,__rooyy,667808,2
289122288,422,mcontreras054,667808,1
2311116297,331,jaiden_elmenia,5028,0
178552495,296,heyyykitty_,5028,0
1552204930873806849,2,AmoneyD225,5028,0
1134015581353496578,746,lisasyahrin,306933,1
2174895901,8,SoleLimit,5028,1
1130189625031442432,90,Jenniiieey,5028,1
398061516,193,originalhotxwet,5028,2
1035036879228416002,1526,MolateloMailula,667808,1
1026743953062649856,45,LeavingMyMark4,5028,1
166611065,494,era_07,5028,0
2943058972,151,_Tasha13,5028,1
1280929996245262337,48,mlondimbonambi,5028,0
797985229944274944,20,96vicc,5028,0
810159373775470592,59,egggsavior,5028,0
1447771562866880512,974,BlackStoneDNA1,667808,1
1354900888536670214,369,BadChristian9,667808,1
1373145889921961986,12,sampurity3,5028,1
1445106226627481600,1157,naomi_chilufyaa,667808,1
625954745,310,majin_ss2,44868,1
1516306833484529664,3,TGEENOW,5028,0
923981051705413632,1195,prince_carthy,667808,1
988395170331754498,745,habakkukadams,667808,1
1345491809229828098,162,davidifeoluwa_,667808,1
34432123,687,LILILOOPSY18,667808,1
1005695298444853248,117,SiyandaMagagul4,5028,1
518188634,1860,micology_,667808,2
813491182684766209,48,Kidmanny21,5028,2
1317423683720433666,1720,Alexand46191274,667808,2
235315000,1223,pplcallme_Ky,667808,1
852522284988248065,720,itstphndmr,667808,1
2452427666,198,dannyej17,5028,1
582436192,343,tocass_,5100,1
877755233417310209,708,brit_nicole99,667808,1
635965811,366,ixelyem,5100,1
286024598,220,t_spellman,5100,1
1209936403552976898,64,abraham_challa,5100,1
3184391958,1779,musicbymoon_,667808,2
1318603231,436,ie_gkk,667808,2
938787531587489794,2066,Thoxie_xo,667808,1
1339913401175339009,228,sixdee_apav,667808,0
1507712123916464142,18,Richboiimoe,5100,1
1136415486697201666,109,Ahtni1,5100,0
769972413316685824,69,_LIAM_O_,5100,1
783023119,297,sleepsong_,5100,1
1113225050847502336,29,pee_t25,5100,1
1437908612270239745,2074,notbloomboy,667808,2
1496778375213555712,63,PixelLabDevUg1,5100,3
4471364173,250,_jackieblakeley,5100,2
1423702432417259521,39,KodakKodakjnr10,5100,1
1327447057288880132,2,lowkeysiennaa,5100,1
252483753,267,_williamxu,5100,1
1398736365706219525,350,DarbeJnr,667808,1
1481154972154834944,11,THATO88020536,5100,1
323224480,330,Im_2_Ambitous,5172,1
1036176677628510208,210,JustLaty,5172,1
1026348889,352,MelodyMabale,5172,0
1413560771053752323,16,diego_ondatrack,5172,1
3112392939,54,alrighttfine,667808,2
742572756672217088,122,trevtrimm,5172,1
155738036,5390,FWDSLXSH,667808,1
1278911723878129665,259,__Mutale,667808,0
4881704226,96,FreshKingLo007,5172,1
1480487505703186442,51,EvansNjoroge001,5172,1
1179649389662478336,1937,worldmayor01,667808,4
591391430,277,Ashayla_Mariah,5172,1
1312120338969505792,104,Kitlano_,5172,2
1177350367681470464,169,808sNR,667808,1
1187666437571338241,95,Ayanda46381583,5172,1
1143434704613457921,504,_eebrobeatz,667808,2
802748535334584320,197,anayelipopocatl,5172,2
2948289037,77,AnthonyQuici,5172,1
2686692925,84,THEThomasM32,5172,2
1096737976753811462,1538,LxrdMordecai,667808,2
1304576293728587778,152,_jesshica,5172,1
918228420080947200,1,_Alexaandeer_,5172,1
260534989,877,MarcusPap_,667808,1
921953534358294528,313,littlikeglizzy_,5172,1
1630530479857213440,20,DavidCh71775108,5172,0
735858557611048964,357,rivashan_p,5172,1
1429720304033615873,1773,_Spuraaa,667808,2
1032817107073986562,25,Zino_Onas,5243,1
987895742151802880,165,_ha_ben,5243,1
1152271590752735232,51,saleinotsally,5243,2
1910285550,679,21destinyy,5243,0
1285851998521298945,31,Smookie09,5243,0
1428331641366253568,2,Dennis07382365,5243,2
872438387961196544,755,meela_h,667808,1
1443998380749819906,2,QucNguy12726652,5243,0
1452709299659096064,73,IsaacTee__5,5243,1
3317638732,425,graceboyington_,53965,1
1158637254979571713,120,SiphosethuNko10,667808,2
2558629411,490,YoHeNice,5243,1
1377681777377079298,53,gashento,5243,0
1048304965402484736,29,Mocha_Fwog,5243,1
3118818177,303,luz_mariiii,5243,1
3658668682,372,chanellamari,96162,2
3109366660,314,th3pyramid,5243,2
1546046263207964672,50,actually1saac,5243,1
1238381570,26,HumbleFPS,5243,1
724050986189230081,135,___gmama___,5243,1
860043126,136,Shwaaanyen,5243,1
1373317556,520,oxox_206,5243,1
193881220,1576,Dj_MuggaStackz,79581,1
1610404032505430016,55,V1329475320V13,5243,1
134219879,704,Marshiieee,5243,3
297785177,954,_bougiebanton_,75344,1
1093276348758585349,480,NgxumzaMbasa,5243,1
1483819381612335117,1401,karaboCNkabinde,667808,1
3616847473,950,Hipst3rMusic,5315,2
1243220898032824320,24,sandxisile,667808,0
2333883792,89,deecee13__,5315,1
1611829790,519,sorryimjustin_,5315,1
1176254180501143555,164,_sarattt,667808,1
902058427073122305,1225,Palesa32497049,667808,1
1352142764591427586,55,LeighSothuko,667808,1
888292087984246784,602,Oluwazee1,667808,2
1245121251795816449,0,MazharChoudha16,5315,1
1587069764135813120,2,TIMMY__RAY,5315,0
1310632175918821379,106,Jowvey_Inq,5315,1
3784223116,96,destinyy_martin,5315,1
248779975,215,Musiqual_Flame,5315,1
2958919280,242,bonkbobs,5315,1
1243315706243866625,122,nataliecondra19,29694,1
1527762871521890305,5,PlayBoiBaby__,5315,0
1438055364658876419,151,liightsss_,5315,1
1606125913657286657,9,maybesoooooo,5315,0
2728861594,520,kerissacox,5315,1
1182643643590598656,2753,adika_steph,667808,2
1318669355849273345,87,nifemi_olotu,5315,2
1172149461801406466,342,__jaissa,5315,1
1441325541995401218,64,jassssmineeee_3,5315,1
3190902844,1770,Olu_Mateka,667808,1
1604696282,438,jordan_eberts,5315,1
744597556307496961,833,lilhaddd,5315,1
1572620762749476865,119,ditch_sam,5315,0
1548995804177760257,337,MzansiDando_,667808,1
1244616152,697,Dandy_Ngoma,667808,1
2848961925,914,SonikaArora604,5315,1
473646826,230,CasseenWill,5315,1
458109311,491,arsenalszn,42630,3
2209643398,503,Musically_D,667808,1
2818627951,854,Tiffany_Txoxo,667808,1
4592957301,44,_yoAleks,5315,1
112044587,824,jaytheespark,667808,1
915270552474013696,477,TheProtectedOne,667808,1
1020922837027164160,119,BanaHellToTheNo,5315,1
1056499304146313216,384,lyon_fresh,5387,1
172183274,1259,whoisDellzy,667808,1
452948450,584,JeremyBolu,5387,0
877189964345344001,120,Justinwinkler85,5387,1
1334708624355192833,638,christivnr___,5387,3
919585307791626242,171,Joseph_nelson02,5387,2
1585718215874936833,609,MrSassyNiqqa,5387,1
1212576620361334784,110,lilpastyp,5387,1
4767863155,101,darrenk__,45445,1
1032090473584898051,103157,DevonteForKeeps,667808,1
1338444991874674688,81,donghandhi_sa,667808,1
484778053,231,LeoTheBau5,5387,1
1619225601130303489,8,antiherojacob,5387,0
1556979865357877252,5,6erserka,5387,0
497204039,341,cyndario,5387,3
3105721069,184,yvnglalo19,5387,1
3635128577,182,damorusso,5387,1
326816519,730,Myles_Moore19,5387,1
1243268337527746560,467,MamiLolita_,149900,0
1527880504199897088,54,m1annaa,5387,0
1337772666,131,amazonite_18,5387,1
